Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc,Section,ToquesCentroÁrea,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,Juego dentro del área,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,GrndDlWn,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,TakeOn,PsRec,KeyPass,Int,Duels,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,Goal,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery
11.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2uf6893vxahtyej21o0yj2vbo,2026-03-15 20:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,True,False,OSA,OSA,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188.0,L 1-3,Alessio Lisci,23.0,170.0,16.1%,19.4%,16.0,23.0,4.0,53.0,52,51.3%,50.1%,57.2%,43,12.0,69.0,6.0,69,11.0,49,0.0,49.6%,1.0,7.0,0.0,68.0,141.0,155.0,144.0,84.0,296,11.0,0.0,1.0,0.0,36.6%,169,0.67,55.2%,29.0,16.0,3.0,3.0,285.0,40.0,26.0,-,41.4%,6.9%,10.3%,7.8%,24.3,36.6%,13.0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2pivvji4pf47xn5ziqca3ttlg,2026-03-07 13:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,False,False,True,OSA,OSA,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181.0,D 2-2,Alessio Lisci,14.0,233.0,33.3%,46.7%,14.0,13.0,7.0,79.0,92,59.4%,43.9%,45.1%,26,22.0,59.0,8.0,59,14.0,29,0.0,61.1%,4.0,4.0,1.0,69.0,123.0,155.0,116.0,93.0,278,7.0,2.0,0.0,0.0,39.0%,154,2.56,55.8%,21.0,33.0,3.0,8.0,321.0,37.9,15.0,-,26.5%,2.0%,20.4%,16.3%,28.2,39.0%,22.0,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2mieos6z7lqo2pb9bsl6j0xsk,2026-03-01 15:15:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,True,False,OSA,OSA,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191.0,L 0-1,Alessio Lisci,32.0,138.0,39.5%,47.4%,22.0,22.0,4.0,35.0,69,52.8%,52.1%,56.1%,22,7.0,37.0,5.0,37,7.0,34,0.0,48.8%,7.0,4.0,0.0,61.0,109.0,124.0,100.0,72.0,233,11.0,0.0,0.0,0.0,33.3%,134,0.32,63.3%,24.0,30.0,3.0,3.0,318.0,32.8,28.0,-,14.3%,7.1%,14.3%,13.7%,20.6,33.3%,8.0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2i1fz7uysfcivnrqrbpsybfo4,2026-02-21 17:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,True,False,False,OSA,OSA,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186.0,W 2-1,Alessio Lisci,28.0,133.0,30.3%,42.4%,17.0,19.0,3.0,43.0,57,39.6%,38.0%,50.8%,19,12.0,41.0,2.0,41,9.0,44,1.0,44.4%,5.0,14.0,0.0,96.0,143.0,104.0,97.0,54.0,247,8.0,2.0,0.0,0.0,36.3%,128,2.29,43.5%,13.0,24.0,5.0,3.0,262.0,32.6,20.0,-,18.2%,4.5%,27.3%,43.9%,26.6,36.3%,13.0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2fpgp04qfqn3zanmznei2zmdw,2026-02-13 20:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,False,True,OSA,OSA,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954.0,D 0-0,Alessio Lisci,31.0,96.0,34.1%,39.0%,14.0,15.0,5.0,23.0,37,32.2%,40.5%,60.5%,24,5.0,41.0,3.0,41,5.0,26,0.0,55.2%,5.0,5.0,0.0,95.0,152.0,125.0,110.0,72.0,277,12.0,0.0,0.0,0.0,50.0%,129,0.81,55.2%,28.0,17.0,1.0,1.0,158.0,36.8,13.0,-,47.6%,9.5%,9.5%,12.9%,19.9,50.0%,6.0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2a3fi3txct0dmxzfexhl3to2c,2026-02-06 20:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,True,False,False,OSA,OSA,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176.0,W 2-1,Alessio Lisci,34.0,184.0,13.8%,20.7%,11.0,16.0,6.0,45.0,67,48.2%,36.7%,43.8%,39,19.0,81.0,13.0,81,4.0,48,1.0,51.4%,2.0,4.0,0.0,90.0,164.0,138.0,143.0,69.0,302,11.0,2.0,0.0,0.0,29.7%,121,0.67,46.9%,19.0,18.0,4.0,4.0,330.0,37.9,13.0,-,20.0%,13.3%,6.7%,35.6%,29.1,29.7%,8.0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),29cmof9w51qvhnakmp2oado9g,2026-01-31 15:15:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,False,False,True,OSA,OSA,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449.0,D 2-2,Alessio Lisci,13.0,171.0,31.6%,34.2%,18.0,33.0,6.0,39.0,68,47.7%,46.4%,55.7%,24,14.0,42.0,6.0,42,9.0,25,0.0,44.2%,6.0,7.0,0.0,57.0,111.0,136.0,99.0,91.0,247,4.0,2.0,0.0,0.0,40.0%,148,1.37,56.7%,40.0,28.0,2.0,5.0,227.0,32.5,36.0,-,3.4%,3.4%,41.4%,45.7%,21.4,40.0%,15.0,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),23ph16hry56w3gdhgy3s5pafo,2026-01-24 13:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,True,False,False,OSA,OSA,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184.0,W 3-1,Alessio Lisci,25.0,119.0,33.3%,50.0%,17.0,13.0,7.0,28.0,40,38.0%,32.2%,50.3%,22,12.0,46.0,8.0,46,9.0,18,1.0,50.0%,6.0,5.0,0.0,73.0,136.0,151.0,135.0,79.0,287,10.0,3.0,0.0,0.0,55.3%,125,1.22,55.6%,26.0,11.0,1.0,1.0,139.0,34.2,36.0,-,27.3%,13.6%,36.4%,36.4%,18.6,55.3%,14.0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1z79bgsg0g4xojqjpoxolh1ck,2026-01-17 17:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,True,False,False,OSA,OSA,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187.0,W 3-2,Alessio Lisci,26.0,147.0,29.6%,51.9%,18.0,20.0,6.0,34.0,59,55.9%,46.4%,52.8%,20,8.0,37.0,4.0,37,8.0,37,0.0,56.4%,3.0,7.0,0.0,75.0,116.0,110.0,80.0,71.0,226,7.0,3.0,0.0,0.0,35.7%,121,1.37,50.8%,39.0,22.0,4.0,2.0,274.0,35.8,20.0,-,21.7%,17.4%,13.0%,33.9%,25.9,35.7%,16.0,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1ydvgoo74zv2bvij485wtc93o,2026-01-10 17:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,True,False,OSA,OSA,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893.0,L 0-1,Alessio Lisci,17.0,186.0,34.4%,43.8%,19.0,15.0,3.0,49.0,69,57.9%,50.4%,48.5%,23,16.0,50.0,6.0,50,10.0,47,0.0,42.3%,8.0,8.0,0.0,60.0,103.0,153.0,90.0,106.0,256,4.0,0.0,0.0,0.0,32.7%,164,1.41,44.1%,16.0,23.0,6.0,2.0,389.0,36.5,19.0,-,34.4%,6.3%,12.5%,15.9%,30.5,32.7%,12.0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1r4k8mooxohtqr7vzjm29hul0,2026-01-03 15:15:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,False,False,True,OSA,OSA,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174.0,D 1-1,Alessio Lisci,33.0,79.0,27.8%,38.9%,12.0,32.0,2.0,20.0,60,27.9%,62.1%,75.2%,42,7.0,50.0,4.0,50,9.0,14,1.0,63.3%,5.0,6.0,0.0,112.0,195.0,102.0,141.0,44.0,297,12.0,1.0,0.0,0.0,35.2%,146,0.67,58.1%,35.0,18.0,2.0,1.0,289.0,35.3,31.0,-,17.6%,5.9%,23.5%,48.9%,21.7,35.2%,11.0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1nppp2u47kuc6os6g0e21xp1w,2025-12-20 17:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,True,False,False,OSA,OSA,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173.0,W 3-0,Alessio Lisci,10.0,171.0,37.5%,42.5%,24.0,18.0,2.0,42.0,51,49.9%,45.0%,48.3%,30,11.0,45.0,2.0,45,6.0,44,1.0,50.8%,5.0,10.0,0.0,60.0,115.0,159.0,127.0,87.0,274,8.0,3.0,0.0,0.0,38.1%,143,2.01,61.1%,36.0,18.0,2.0,5.0,271.0,34.0,16.0,-,26.7%,0.0%,30.0%,51.6%,22.6,38.1%,16.0,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1myp00g7w796yt6ts8ojdkys4,2025-12-13 17:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,True,False,OSA,OSA,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178.0,L 0-2,Alessio Lisci,49.0,41.0,22.2%,22.2%,13.0,18.0,1.0,7.0,23,12.0%,33.5%,69.1%,24,3.0,27.0,2.0,27,2.0,7,0.0,50.0%,8.0,9.0,0.0,180.0,256.0,86.0,127.0,35.0,342,16.0,0.0,0.0,0.0,50.5%,94,0.36,54.2%,21.0,10.0,0.0,1.0,100.0,32.6,13.0,-,12.5%,12.5%,12.5%,9.7%,9.1,50.5%,3.0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1hp0gvnq8tu7bswk405xa49as,2025-12-08 20:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,True,False,False,OSA,OSA,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855.0,W 2-0,Alessio Lisci,15.0,146.0,26.5%,38.2%,25.0,25.0,3.0,28.0,38,44.7%,38.1%,51.6%,36,11.0,54.0,2.0,54,7.0,48,2.0,53.3%,8.0,7.0,0.0,97.0,156.0,153.0,127.0,85.0,309,10.0,1.0,0.0,1.0,41.6%,154,1.05,56.1%,31.0,14.0,1.0,1.0,254.0,33.7,20.0,-,21.7%,17.4%,34.8%,81.7%,20.0,41.6%,14.0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
