Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc,Section,ToquesCentroÁrea,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,Juego dentro del área,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,GrndDlWn,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,TakeOn,PsRec,KeyPass,Int,Duels,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery,Goal
11.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2vwyt47ub9v6e27mu6ddaxhqs,2026-03-14 17:30:00,ba5e91hjacvma2sjvixn00pjo,False,True,False,True,False,VAL,VAL,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187.0,L 0-1,Carlos Corberán,14.0,189.0,34.3%,45.7%,18.0,15.0,4.0,60.0,48,59.0%,58.6%,50.6%,37,17.0,69.0,4.0,69,8.0,64,0.0,56.2%,5.0,8.0,0.0,77.0,133.0,117.0,97.0,76.0,250,7.0,0.0,0.0,0.0,28.1%,143,0.61,52.6%,29.0,15.0,4.0,2.0,346.0,28.2,24.0,-,13.3%,3.3%,26.7%,10.7%,28.4,28.1%,13.0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2rswicw0gb42ehlbg8gcvyjh0,2026-03-08 21:00:00,ba5e91hjacvma2sjvixn00pjo,True,False,True,False,False,VAL,VAL,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173.0,W 3-2,Carlos Corberán,22.0,281.0,22.7%,36.4%,14.0,27.0,8.0,77.0,92,67.3%,52.8%,38.7%,26,27.0,73.0,9.0,73,14.0,98,0.0,52.1%,4.0,7.0,0.0,73.0,132.0,141.0,118.0,82.0,273,5.0,3.0,0.0,0.0,26.7%,147,2.79,50.8%,26.0,33.0,2.0,5.0,343.0,36.1,37.0,-,15.9%,6.8%,11.4%,26.8%,32.5,26.7%,19.0,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2mieos6z7lqo2pb9bsl6j0xsk,2026-03-01 15:15:00,ba5e91hjacvma2sjvixn00pjo,True,False,True,False,False,VAL,VAL,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450.0,W 1-0,Carlos Corberán,22.0,125.0,33.3%,36.1%,20.0,22.0,6.0,36.0,46,47.2%,47.9%,58.1%,35,15.0,50.0,4.0,50,10.0,34,0.0,50.0%,8.0,6.0,0.0,69.0,120.0,121.0,96.0,76.0,241,8.0,1.0,0.0,0.0,38.4%,142,1.56,53.3%,36.0,12.0,2.0,1.0,277.0,33.0,16.0,-,13.0%,8.7%,30.4%,62.0%,23.5,38.4%,14.0,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2ieudkqygyu0aa32xvmgllc7o,2026-02-22 20:00:00,ba5e91hjacvma2sjvixn00pjo,False,True,False,True,False,VAL,VAL,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449.0,L 1-2,Carlos Corberán,22.0,176.0,38.2%,44.1%,16.0,17.0,5.0,63.0,70,56.1%,57.3%,51.4%,21,18.0,50.0,7.0,50,5.0,63,0.0,58.8%,3.0,3.0,0.0,87.0,144.0,103.0,96.0,64.0,247,7.0,1.0,0.0,0.0,32.0%,157,1.55,54.2%,25.0,22.0,2.0,1.0,393.0,41.3,13.0,-,29.2%,4.2%,8.3%,11.9%,30.2,32.0%,8.0,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2ggfagcn46v6b5rbqpgdj7das,2026-02-15 17:30:00,ba5e91hjacvma2sjvixn00pjo,False,True,True,False,False,VAL,VAL,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855.0,W 2-0,Carlos Corberán,22.0,72.0,23.5%,41.2%,23.0,14.0,0.0,35.0,42,41.4%,57.9%,72.8%,42,11.0,57.0,5.0,57,3.0,14,1.0,53.2%,5.0,4.0,0.0,67.0,118.0,97.0,97.0,51.0,215,8.0,2.0,0.0,0.0,31.7%,140,0.61,53.6%,34.0,15.0,0.0,1.0,216.0,29.6,8.0,-,17.6%,11.8%,17.6%,44.7%,23.5,31.7%,5.0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2bl3hdm49yj3nhnvngy8p6qs4,2026-02-08 20:00:00,ba5e91hjacvma2sjvixn00pjo,True,False,False,True,False,VAL,VAL,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186.0,L 0-2,Carlos Corberán,20.0,120.0,25.9%,33.3%,12.0,19.0,3.0,34.0,57,34.0%,49.1%,55.8%,23,7.0,35.0,4.0,35,6.0,32,0.0,48.1%,9.0,8.0,0.0,102.0,176.0,98.0,116.0,56.0,274,6.0,0.0,0.0,0.0,31.5%,113,0.35,64.7%,23.0,18.0,0.0,2.0,272.0,31.4,11.0,-,16.7%,5.6%,33.3%,20.6%,28.8,31.5%,7.0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),28lvz9j35a3we5r2jy9lff7dg,2026-02-01 15:15:00,ba5e91hjacvma2sjvixn00pjo,False,True,False,True,False,VAL,VAL,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185.0,L 1-2,Carlos Corberán,21.0,125.0,25.0%,29.2%,15.0,20.0,1.0,36.0,50,36.6%,55.6%,63.0%,32,13.0,45.0,6.0,45,9.0,29,1.0,48.7%,6.0,6.0,0.0,94.0,152.0,95.0,108.0,45.0,247,7.0,1.0,0.0,0.0,34.1%,138,1.9,49.2%,25.0,16.0,1.0,1.0,262.0,31.2,23.0,-,18.2%,18.2%,9.1%,22.8%,26.0,34.1%,15.0,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),22x7y5lc2ynqrwdkh5kl64a38,2026-01-24 15:15:00,ba5e91hjacvma2sjvixn00pjo,True,False,True,False,False,VAL,VAL,c8llrezkm3b3op4afrou6b487,ESP,ESP,177.0,W 3-2,Carlos Corberán,27.0,108.0,46.2%,46.2%,25.0,21.0,3.0,36.0,49,41.5%,51.2%,61.1%,28,12.0,39.0,2.0,39,5.0,34,0.0,50.7%,9.0,5.0,0.0,77.0,147.0,105.0,110.0,65.0,252,14.0,3.0,0.0,0.0,37.9%,140,2.35,56.3%,36.0,22.0,0.0,0.0,179.0,34.0,21.0,-,42.1%,15.8%,0.0%,56.3%,19.6,37.9%,10.0,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1yshj5s9yj440ar0xld31xxqs,2026-01-18 13:00:00,ba5e91hjacvma2sjvixn00pjo,False,True,True,False,False,VAL,VAL,1n1j0wsl763lq7ee1k0c11c02,GET,GET,1450.0,W 1-0,Carlos Corberán,31.0,118.0,29.0%,32.3%,14.0,22.0,3.0,25.0,34,38.6%,51.6%,62.2%,31,10.0,45.0,7.0,45,4.0,37,0.0,60.8%,3.0,3.0,0.0,104.0,162.0,95.0,110.0,43.0,257,10.0,1.0,0.0,0.0,39.7%,121,0.88,53.7%,42.0,10.0,0.0,1.0,169.0,32.8,14.0,-,17.6%,23.5%,17.6%,25.7%,22.1,39.7%,7.0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1wdy4ggbun88lgjv5mhlw53pw,2026-01-10 20:00:00,ba5e91hjacvma2sjvixn00pjo,True,False,False,False,True,VAL,VAL,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954.0,D 1-1,Carlos Corberán,16.0,150.0,22.7%,40.9%,26.0,15.0,6.0,34.0,47,45.3%,33.9%,47.9%,23,13.0,36.0,1.0,36,11.0,53,0.0,51.5%,4.0,3.0,0.0,69.0,129.0,173.0,122.0,111.0,302,1.0,1.0,0.0,0.0,34.7%,108,1.94,53.4%,27.0,19.0,6.0,1.0,237.0,33.2,23.0,-,14.3%,28.6%,14.3%,26.6%,25.2,34.7%,16.0,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1u5e5gvy0cadt3stkrffvi8es,2026-01-03 13:00:00,ba5e91hjacvma2sjvixn00pjo,False,True,False,True,False,VAL,VAL,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176.0,L 1-4,Carlos Corberán,25.0,189.0,37.5%,41.7%,22.0,17.0,4.0,58.0,63,57.5%,60.7%,53.4%,66,27.0,111.0,19.0,111,13.0,38,1.0,41.8%,3.0,6.0,0.0,41.0,112.0,95.0,121.0,45.0,207,8.0,1.0,0.0,0.0,27.7%,159,1.94,56.8%,14.0,25.0,1.0,1.0,364.0,36.1,22.0,-,30.8%,3.8%,3.8%,15.2%,33.2,27.7%,16.0,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1p93rklxg8b0b4dymsqjlcbh0,2025-12-19 20:00:00,ba5e91hjacvma2sjvixn00pjo,True,False,False,False,True,VAL,VAL,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181.0,D 1-1,Carlos Corberán,14.0,280.0,41.7%,47.2%,19.0,17.0,4.0,95.0,75,82.8%,58.0%,39.4%,19,28.0,57.0,6.0,57,12.0,90,0.0,51.7%,8.0,8.0,0.0,31.0,66.0,134.0,78.0,91.0,200,2.0,1.0,0.0,0.0,30.1%,171,1.28,59.0%,25.0,29.0,3.0,3.0,399.0,31.9,15.0,-,10.3%,7.7%,20.5%,41.8%,35.7,30.1%,17.0,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1mlai6ycmblrejdaxysomfw2c,2025-12-13 13:00:00,ba5e91hjacvma2sjvixn00pjo,False,True,False,True,False,VAL,VAL,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175.0,L 1-2,Carlos Corberán,22.0,163.0,32.4%,47.1%,22.0,18.0,3.0,54.0,52,53.5%,54.2%,52.0%,35,15.0,68.0,1.0,68,9.0,46,1.0,48.7%,7.0,5.0,0.0,76.0,143.0,132.0,119.0,80.0,275,7.0,1.0,0.0,0.0,31.6%,163,1.17,52.2%,24.0,9.0,4.0,1.0,306.0,36.7,25.0,-,37.9%,3.4%,6.9%,13.8%,26.9,31.6%,13.0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1ifuis5x6296qke087rpwo5jo,2025-12-07 15:15:00,ba5e91hjacvma2sjvixn00pjo,True,False,False,False,True,VAL,VAL,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179.0,D 1-1,Carlos Corberán,7.0,135.0,40.6%,43.8%,23.0,20.0,2.0,49.0,62,55.2%,44.8%,54.1%,32,16.0,55.0,8.0,55,4.0,34,0.0,52.6%,4.0,9.0,1.0,40.0,104.0,155.0,137.0,82.0,259,4.0,1.0,0.0,0.0,38.4%,157,1.19,53.1%,24.0,16.0,2.0,2.0,282.0,33.1,24.0,-,10.7%,14.3%,17.9%,22.1%,20.7,38.4%,11.0,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1ctejm87t066zop4ert2zb4es,2025-12-01 20:00:00,ba5e91hjacvma2sjvixn00pjo,False,True,False,False,True,VAL,VAL,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184.0,D 1-1,Carlos Corberán,16.0,164.0,21.9%,37.5%,17.0,13.0,5.0,46.0,43,48.9%,40.6%,51.0%,19,14.0,38.0,8.0,38,8.0,42,0.0,40.3%,8.0,11.0,1.0,64.0,109.0,126.0,99.0,72.0,235,9.0,1.0,0.0,0.0,33.7%,118,0.58,58.7%,24.0,22.0,2.0,2.0,205.0,32.4,16.0,-,32.1%,0.0%,21.4%,10.6%,28.9,33.7%,10.0,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
