Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc,Section,ToquesCentroÁrea,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,Juego dentro del área,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,GrndDlWn,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,TakeOn,PsRec,KeyPass,Int,Duels,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery,Goal
11.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2usu4a3m9ufgguju2iqilurys,2026-03-14 15:15:00,1n1j0wsl763lq7ee1k0c11c02,False,True,False,True,False,GET,GET,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175.0,L 0-1,José Bordalás,24.0,112.0,28.9%,36.8%,25.0,22.0,3.0,21.0,43,41.3%,31.5%,51.0%,19,9.0,39.0,3.0,39,4.0,39,0.0,47.4%,12.0,8.0,0.0,83.0,148.0,177.0,153.0,89.0,325,13.0,0.0,0.0,0.0,47.9%,137,1.27,45.8%,24.0,17.0,2.0,5.0,196.0,35.7,23.0,-,37.5%,6.3%,12.5%,4.9%,13.9,47.9%,7.0,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2s67ol8ci5kpjktfuw80c58gk,2026-03-08 16:15:00,1n1j0wsl763lq7ee1k0c11c02,True,False,True,False,False,GET,GET,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185.0,W 2-0,José Bordalás,18.0,105.0,46.2%,51.3%,17.0,15.0,1.0,23.0,12,31.9%,28.3%,50.8%,12,13.0,30.0,5.0,30,4.0,25,0.0,50.9%,9.0,6.0,0.0,81.0,178.0,126.0,158.0,65.0,304,12.0,1.0,0.0,1.0,54.7%,123,0.41,52.5%,28.0,4.0,2.0,1.0,106.0,36.1,10.0,-,33.3%,33.3%,11.1%,71.5%,18.5,54.7%,9.0,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2m4sef2l4im49rda90k3p41lg,2026-03-02 20:00:00,1n1j0wsl763lq7ee1k0c11c02,False,True,True,False,False,GET,GET,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186.0,W 1-0,José Bordalás,34.0,85.0,26.3%,36.8%,16.0,16.0,2.0,26.0,24,20.0%,28.2%,59.3%,14,7.0,25.0,4.0,25,5.0,21,0.0,60.1%,5.0,10.0,0.0,146.0,246.0,116.0,152.0,64.0,362,11.0,1.0,0.0,0.0,54.0%,108,0.48,45.9%,27.0,10.0,0.0,2.0,125.0,30.1,12.0,-,28.6%,14.3%,21.4%,31.5%,18.7,54.0%,9.0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2hktnqo0d8lx8h65s2ac67ac4,2026-02-22 13:00:00,1n1j0wsl763lq7ee1k0c11c02,True,False,False,True,False,GET,GET,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179.0,L 0-1,José Bordalás,8.0,83.0,38.9%,50.0%,13.0,25.0,0.0,14.0,33,33.2%,31.3%,58.9%,19,6.0,28.0,1.0,28,5.0,21,0.0,57.8%,9.0,9.0,0.0,63.0,152.0,133.0,148.0,74.0,285,7.0,0.0,0.0,0.0,53.8%,121,0.3,60.7%,20.0,11.0,1.0,7.0,109.0,37.2,14.0,-,25.0%,37.5%,25.0%,17.1%,16.8,53.8%,6.0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2g2ynxffaiw8no1j61y45vvh0,2026-02-14 15:15:00,1n1j0wsl763lq7ee1k0c11c02,True,False,True,False,False,GET,GET,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449.0,W 2-1,Patricio Moreno Ruiz,20.0,124.0,32.5%,42.5%,10.0,15.0,4.0,22.0,30,46.8%,41.1%,57.6%,21,11.0,35.0,5.0,35,1.0,21,1.0,55.3%,13.0,5.0,0.0,52.0,100.0,126.0,107.0,67.0,226,9.0,2.0,0.0,0.0,43.4%,116,1.5,71.2%,42.0,13.0,2.0,2.0,168.0,33.4,16.0,-,19.0%,4.8%,33.3%,70.6%,18.8,43.4%,5.0,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2cbrliiyprq7a205rp3w1qz9w,2026-02-08 13:00:00,1n1j0wsl763lq7ee1k0c11c02,False,True,True,False,False,GET,GET,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173.0,W 2-0,José Bordalás,19.0,136.0,32.5%,45.0%,19.0,19.0,6.0,36.0,31,43.7%,38.3%,52.5%,23,14.0,41.0,2.0,41,10.0,32,0.0,60.7%,10.0,8.0,2.0,65.0,151.0,193.0,184.0,95.0,344,10.0,2.0,0.0,0.0,49.3%,135,1.91,56.8%,45.0,14.0,1.0,2.0,176.0,37.4,23.0,-,30.0%,15.0%,20.0%,46.8%,20.3,49.3%,17.0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),272epdgf25skn7iaizs21mzh0,2026-02-01 17:30:00,1n1j0wsl763lq7ee1k0c11c02,True,False,False,False,True,GET,GET,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176.0,D 0-0,José Bordalás,14.0,106.0,20.7%,27.6%,20.0,15.0,2.0,22.0,28,40.9%,36.8%,53.1%,27,9.0,54.0,8.0,54,6.0,24,0.0,56.6%,11.0,4.0,0.0,73.0,156.0,148.0,159.0,72.0,304,5.0,0.0,0.0,0.0,34.6%,113,0.43,59.6%,20.0,11.0,2.0,2.0,160.0,34.7,9.0,-,21.4%,7.1%,28.6%,36.1%,20.9,34.6%,9.0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),23c7lgceh27fdelyfo5a4ygwk,2026-01-26 20:00:00,1n1j0wsl763lq7ee1k0c11c02,False,True,False,False,True,GET,GET,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893.0,D 1-1,José Bordalás,22.0,84.0,28.9%,28.9%,15.0,24.0,2.0,25.0,27,25.7%,37.6%,59.0%,30,11.0,43.0,4.0,43,6.0,30,0.0,57.7%,7.0,6.0,0.0,139.0,227.0,115.0,146.0,57.0,342,8.0,1.0,0.0,0.0,42.7%,117,1.15,64.9%,36.0,10.0,2.0,0.0,144.0,37.0,11.0,-,29.4%,23.5%,23.5%,38.9%,16.7,42.7%,8.0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1yshj5s9yj440ar0xld31xxqs,2026-01-18 13:00:00,1n1j0wsl763lq7ee1k0c11c02,True,False,False,True,False,GET,GET,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191.0,L 0-1,José Bordalás,19.0,171.0,50.0%,55.6%,15.0,11.0,7.0,38.0,38,61.4%,48.4%,46.3%,14,9.0,37.0,1.0,37,10.0,41,0.0,61.9%,7.0,4.0,0.0,73.0,108.0,141.0,89.0,87.0,249,5.0,0.0,0.0,0.0,43.6%,152,0.62,60.6%,42.0,12.0,5.0,11.0,254.0,36.9,9.0,-,36.0%,16.0%,24.0%,37.7%,25.5,43.6%,14.0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1xweeu166hhelv9hh9l8lnpjo,2026-01-09 20:00:00,1n1j0wsl763lq7ee1k0c11c02,True,False,False,True,False,GET,GET,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188.0,L 1-2,José Bordalás,20.0,81.0,31.6%,42.1%,17.0,31.0,3.0,26.0,32,41.4%,43.7%,59.9%,33,14.0,45.0,2.0,45,6.0,27,0.0,53.1%,4.0,4.0,0.0,102.0,170.0,135.0,135.0,68.0,305,9.0,1.0,0.0,0.0,46.4%,153,0.27,57.4%,37.0,11.0,2.0,4.0,178.0,34.9,21.0,-,30.0%,10.0%,25.0%,15.7%,16.8,46.4%,6.0,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1sm9e25y9tbcyvop5fmwgz8k4,2026-01-02 20:00:00,1n1j0wsl763lq7ee1k0c11c02,False,True,False,False,True,GET,GET,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184.0,D 1-1,José Bordalás,14.0,133.0,48.8%,65.9%,21.0,13.0,2.0,34.0,19,48.9%,35.9%,50.9%,32,10.0,50.0,3.0,50,9.0,52,0.0,48.6%,7.0,2.0,0.0,53.0,141.0,157.0,153.0,92.0,298,11.0,1.0,0.0,0.0,48.0%,144,0.65,56.9%,38.0,3.0,1.0,7.0,160.0,37.3,13.0,-,38.1%,4.8%,23.8%,10.9%,15.7,48.0%,12.0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1q09wu5t41r3rdtsv757pyf4k,2025-12-21 20:00:00,1n1j0wsl763lq7ee1k0c11c02,False,True,False,True,False,GET,GET,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185.0,L 0-4,José Bordalás,24.0,174.0,29.4%,41.2%,14.0,15.0,6.0,41.0,48,57.6%,46.6%,47.6%,25,11.0,51.0,5.0,51,10.0,33,0.0,55.1%,8.0,2.0,0.0,76.0,119.0,141.0,98.0,86.0,260,7.0,0.0,0.0,0.0,40.5%,158,1.42,54.4%,25.0,10.0,2.0,5.0,286.0,35.0,13.0,-,22.6%,0.0%,25.8%,8.7%,28.4,40.5%,15.0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1l3ezfcz5pfa7eixz6hnfmj9w,2025-12-13 20:00:00,1n1j0wsl763lq7ee1k0c11c02,True,False,False,True,False,GET,GET,c8llrezkm3b3op4afrou6b487,ESP,ESP,177.0,L 0-1,José Bordalás,16.0,157.0,46.0%,52.0%,22.0,18.0,4.0,41.0,38,72.3%,45.2%,48.2%,35,14.0,53.0,3.0,53,7.0,42,0.0,46.0%,6.0,8.0,0.0,29.0,62.0,140.0,73.0,100.0,202,3.0,0.0,0.0,0.0,41.9%,161,0.23,61.1%,21.0,11.0,5.0,6.0,207.0,34.6,19.0,-,23.3%,6.7%,13.3%,18.7%,17.5,41.9%,11.0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1hbkc2pl94wmoej46f3izy4gk,2025-12-06 13:00:00,1n1j0wsl763lq7ee1k0c11c02,False,True,False,True,False,GET,GET,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449.0,L 0-2,José Bordalás,28.0,101.0,31.0%,38.1%,11.0,21.0,2.0,26.0,31,38.3%,37.8%,53.6%,23,17.0,40.0,0.0,40,3.0,39,0.0,49.1%,12.0,5.0,1.0,83.0,147.0,146.0,124.0,86.0,293,5.0,0.0,0.0,0.0,47.0%,147,0.28,60.3%,30.0,12.0,2.0,2.0,183.0,36.8,17.0,-,47.1%,17.6%,11.8%,11.8%,20.4,47.0%,6.0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1eq00zu9dngz36evkyw20uw44,2025-11-28 20:00:00,1n1j0wsl763lq7ee1k0c11c02,True,False,True,False,False,GET,GET,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954.0,W 1-0,José Bordalás,15.0,125.0,33.3%,44.4%,20.0,15.0,6.0,26.0,32,42.0%,27.9%,42.0%,17,12.0,35.0,2.0,35,7.0,37,0.0,55.8%,15.0,7.0,0.0,77.0,154.0,191.0,165.0,103.0,345,6.0,1.0,0.0,0.0,45.0%,116,1.06,62.8%,18.0,12.0,4.0,3.0,147.0,39.2,10.0,-,42.1%,15.8%,10.5%,52.0%,18.6,45.0%,15.0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
