Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc
11,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2vwyt47ub9v6e27mu6ddaxhqs,2026-03-14 17:30:00,clo928vcczjp0mczavs5o7p5k,true,false,true,false,false,OVI,OVI,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191,W 1-0,Guillermo Almada,19,137.00,15.4%,19.2%,15,22,4,39,38,41.0%,41.4%,53.2%,34,15,50,3,50,5.00,44,0,52.4%,7,2,0,99,167,151,126,93,318,6,1,0,0,35.3%,130,0.83,63.3%,37,18,2,1,202,39.1,12.00,-,33.3%,8.3%,8.3%,70.6%,24.8,35.3%,11,14,3
12,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2rdu4yg44ic1xh5ymhhx1yolw,2026-03-09 20:00:00,clo928vcczjp0mczavs5o7p5k,false,true,false,false,true,OVI,OVI,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,D 1-1,Guillermo Almada,32,68.00,14.8%,14.8%,9,23,2,15,32,28.0%,54.0%,73.5%,27,11,38,1,38,4.00,23,0,53.8%,8,6,0,120,224,120,167,57,344,15,1,0,0,35.8%,136,0.79,54.1%,40,13,2,0,237,36.0,23.00,-,26.7%,13.3%,20.0%,22.8%,19.3,35.8%,6,3,1
13,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2byg0dchhk26dnihjtq1wa0pg,2026-03-04 18:00:00,clo928vcczjp0mczavs5o7p5k,false,true,false,true,false,OVI,OVI,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184,L 0-3,Guillermo Almada,36,106.00,51.4%,54.1%,23,18,3,42,37,45.5%,49.8%,59.7%,34,11,49,4,49,6.00,25,0,54.5%,3,6,0,90,138,105,99,54,243,9,0,0,0,39.9%,141,0.70,47.7%,26,15,3,1,232,38.3,22.00,-,33.3%,5.6%,27.8%,11.1%,18.9,39.9%,8,15,2
14,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2ldv2nafpzvwhdympdp0rff9w,2026-02-28 20:00:00,clo928vcczjp0mczavs5o7p5k,true,false,false,true,false,OVI,OVI,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175,L 0-1,Guillermo Almada,24,116.00,11.4%,17.1%,26,17,1,43,47,33.1%,42.8%,61.3%,27,11,45,3,45,11.00,35,0,54.9%,7,4,0,106,197,149,153,87,346,9,0,0,0,36.9%,132,1.16,62.1%,35,21,2,1,251,34.5,18.00,-,16.7%,29.2%,25.0%,26.8%,20.2,36.9%,16,19,3
15,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2is2f0giwb65xpuanzsstcs2c,2026-02-21 13:00:00,clo928vcczjp0mczavs5o7p5k,false,true,false,false,true,OVI,OVI,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188,D 3-3,Guillermo Almada,20,113.00,23.1%,34.6%,22,12,3,27,44,39.8%,36.0%,57.6%,22,11,33,2,33,9.00,36,1,49.7%,6,7,0,75,148,170,151,92,318,6,3,0,0,42.1%,127,1.67,61.9%,32,22,1,1,189,35.8,22.00,-,0.0%,31.3%,31.3%,35.1%,22.5,42.1%,14,16,3
16,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),2dut8dksy5wicxc8bk1fy582c,2026-02-15 13:00:00,clo928vcczjp0mczavs5o7p5k,true,false,false,true,false,OVI,OVI,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174,L 1-2,Guillermo Almada,14,88.00,28.6%,31.4%,26,16,1,31,42,44.8%,60.6%,65.6%,29,12,44,0,44,4.00,19,0,58.6%,8,9,0,92,144,124,109,67,268,5,1,0,0,35.1%,156,0.36,67.1%,42,12,2,1,258,33.5,17.00,-,15.0%,10.0%,10.0%,38.7%,21.9,35.1%,7,13,2
17,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),27fpawpnvii11w6oxcgm7a80k,2026-01-31 13:00:00,clo928vcczjp0mczavs5o7p5k,true,false,true,false,false,OVI,OVI,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893,W 1-0,Guillermo Almada,22,104.00,13.0%,17.4%,10,22,3,34,27,37.6%,32.0%,59.3%,31,15,46,7,46,7.00,33,1,54.2%,10,11,0,90,158,194,170,92,352,13,1,0,0,44.1%,127,1.40,54.1%,20,16,3,3,192,33.5,14.00,-,31.3%,37.5%,6.3%,35.1%,19.3,44.1%,8,18,1
18,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),257ci0bd6g6l3uk1fn5a0ob2s,2026-01-25 15:15:00,clo928vcczjp0mczavs5o7p5k,false,true,false,true,false,OVI,OVI,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178,L 0-3,Guillermo Almada,46,67.00,17.9%,28.6%,17,24,3,15,36,19.8%,32.9%,66.5%,26,6,32,3,32,8.00,8,0,51.5%,4,6,0,102,202,182,180,102,384,6,0,0,0,36.5%,92,0.49,55.8%,27,14,0,2,162,32.6,17.00,-,18.8%,12.5%,31.3%,10.4%,14.1,36.5%,12,3,0
19,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1z79bgsg0g4xojqjpoxolh1ck,2026-01-17 17:30:00,clo928vcczjp0mczavs5o7p5k,false,true,false,true,false,OVI,OVI,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450,L 2-3,Guillermo Almada,30,133.00,30.8%,46.2%,15,17,5,28,49,44.1%,53.6%,58.2%,21,9,33,2,33,8.00,37,2,57.8%,9,5,0,85,140,138,107,86,278,11,2,0,0,34.1%,113,1.34,51.5%,39,22,2,0,231,34.7,20.00,-,14.3%,21.4%,28.6%,27.2%,24.6,34.1%,13,19,2
20,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1vn4i7o4gvzy4wej9uoz5qz9w,2026-01-10 13:00:00,clo928vcczjp0mczavs5o7p5k,true,false,false,false,true,OVI,OVI,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185,D 1-1,Guillermo Almada,36,148.00,22.2%,25.0%,24,26,1,39,66,46.7%,39.5%,55.8%,35,11,52,6,52,9.00,38,0,52.3%,7,7,0,80,156,193,159,110,349,10,1,0,0,39.2%,154,1.10,63.0%,27,28,3,3,236,34.4,22.00,-,24.1%,6.9%,31.0%,39.1%,22.1,39.2%,13,27,1
21,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1ts1vbi2mugv1401ifojdtqtw,2026-01-04 17:30:00,clo928vcczjp0mczavs5o7p5k,false,true,false,false,true,OVI,OVI,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173,D 1-1,Guillermo Almada,24,150.00,33.3%,47.6%,23,14,5,39,38,40.5%,46.4%,52.6%,40,11,59,5,59,12.00,28,0,56.7%,14,0,0,115,190,128,144,59,318,8,1,0,0,38.9%,133,2.44,50.0%,44,19,4,1,176,40.2,27.00,-,21.7%,13.0%,26.1%,28.4%,19.7,38.9%,18,19,6
22,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1ovhxl8n5vxmkrovkcg8q8ufo,2025-12-20 13:00:00,clo928vcczjp0mczavs5o7p5k,true,false,false,false,true,OVI,OVI,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176,D 0-0,Guillermo Almada,11,185.00,34.4%,46.9%,20,20,3,56,50,63.4%,49.7%,48.9%,40,27,84,14,84,7.00,62,0,52.3%,11,6,0,46,99,150,111,92,249,5,0,0,0,29.5%,143,0.63,65.8%,25,19,2,7,331,32.4,14.00,-,20.0%,4.0%,32.0%,31.5%,27.1,29.5%,10,28,0
23,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1lud5oppwm3ngiyzarvb1zoyc,2025-12-14 13:00:00,clo928vcczjp0mczavs5o7p5k,false,true,false,true,false,OVI,OVI,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179,L 0-4,Luis Carrión,25,112.00,27.6%,31.0%,15,17,4,29,59,49.4%,41.5%,55.2%,26,13,34,3,34,2.00,18,0,47.2%,7,6,0,59,105,137,103,80,242,4,0,0,0,38.3%,126,0.64,63.3%,28,19,6,2,245,39.0,15.00,-,38.1%,9.5%,14.3%,3.8%,21.2,38.3%,4,17,1
24,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1i2f9ycdq0mof2nmr7jievlsk,2025-12-05 20:00:00,clo928vcczjp0mczavs5o7p5k,true,false,false,false,true,OVI,OVI,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181,D 0-0,Luis Carrión,15,149.00,29.2%,29.2%,12,23,3,46,89,57.3%,63.9%,60.0%,37,12,56,7,56,11.00,33,0,60.6%,5,5,1,63,114,88,89,50,202,7,0,0,0,29.7%,138,1.18,67.9%,36,25,3,2,373,34.5,7.00,-,26.7%,0.0%,6.7%,42.2%,34.4,29.7%,15,34,2
25,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1f3hreqlw5s8sg03041v1ecyc,2025-11-29 20:00:00,clo928vcczjp0mczavs5o7p5k,false,true,false,true,false,OVI,OVI,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175,L 0-2,Luis Carrión,30,144.00,25.9%,40.7%,22,23,5,47,93,45.0%,49.5%,56.3%,38,17,63,3,63,7.00,58,0,47.6%,4,7,0,89,171,129,136,75,300,6,0,0,0,28.0%,139,0.93,57.9%,26,29,2,3,390,36.1,29.00,-,7.7%,0.0%,30.8%,5.9%,25.4,28.0%,12,17,1
26,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),19ubgm1lxlw64hrajkv1cc5ck,2025-11-23 13:00:00,clo928vcczjp0mczavs5o7p5k,true,false,false,false,true,OVI,OVI,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184,D 0-0,Luis Carrión,17,114.00,21.4%,28.6%,14,16,2,23,40,35.6%,42.5%,60.5%,27,12,37,1,37,4.00,30,0,51.5%,4,5,0,100,159,111,112,58,270,7,0,0,0,37.4%,122,0.43,64.8%,23,9,1,2,254,36.1,15.00,-,21.1%,15.8%,10.5%,30.5%,23.6,37.4%,8,17,1
27,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),14ia91hr21lnjto1f2uga5f6c,2025-11-09 13:00:00,clo928vcczjp0mczavs5o7p5k,false,true,false,true,false,OVI,OVI,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174,L 0-1,Luis Carrión,38,69.00,26.1%,34.8%,15,18,4,26,47,37.4%,60.5%,73.3%,25,11,41,6,41,2.00,25,0,49.7%,1,4,0,90,157,117,128,56,274,17,0,0,0,32.6%,154,0.22,51.8%,35,12,1,1,350,33.1,15.00,-,26.7%,0.0%,46.7%,9.5%,22.6,32.6%,4,14,1
28,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),13d50vdn5ecuddcpg1cvdrq50,2025-11-03 20:00:00,clo928vcczjp0mczavs5o7p5k,true,false,false,false,true,OVI,OVI,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450,D 0-0,Luis Carrión,17,100.00,11.1%,18.5%,18,16,3,35,53,44.9%,56.2%,66.0%,54,17,77,12,77,8.00,28,0,54.2%,4,8,0,65,127,135,123,74,262,4,0,0,0,35.0%,143,0.96,61.2%,44,15,3,2,225,35.5,17.00,-,31.6%,10.5%,5.3%,33.7%,28.6,35.0%,8,18,2
29,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),wyrlnmec1exr7tyktusq0i6s,2025-10-25 12:00:00,clo928vcczjp0mczavs5o7p5k,false,true,false,false,true,OVI,OVI,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893,D 3-3,Luis Carrión,26,77.00,4.0%,16.0%,7,22,0,21,36,31.1%,38.0%,66.7%,38,10,49,4,49,6.00,16,0,54.1%,8,3,0,112,170,138,130,66,308,4,3,0,0,39.5%,117,1.79,56.1%,37,18,3,2,220,38.3,15.00,-,33.3%,0.0%,9.5%,37.2%,20.7,39.5%,10,17,4
30,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),w7ym83i7x7vql3mkid0zn3tg,2025-10-17 19:00:00,clo928vcczjp0mczavs5o7p5k,true,false,false,true,false,OVI,OVI,c8llrezkm3b3op4afrou6b487,ESP,ESP,177,L 0-2,Luis Carrión,34,145.00,40.9%,50.0%,12,18,4,39,88,52.2%,66.7%,62.0%,40,11,59,2,59,9.00,46,0,43.6%,5,8,1,75,127,98,105,45,225,7,0,0,0,23.9%,126,0.77,53.2%,33,33,6,4,461,33.1,14.00,-,12.5%,4.2%,12.5%,33.9%,28.7,23.9%,13,20,1
31,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),sg2ifrolnrbubiys9n9n8844,2025-10-04 12:00:00,clo928vcczjp0mczavs5o7p5k,true,false,false,true,false,OVI,OVI,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855,L 0-2,Veljko Paunovic,25,136.00,42.3%,46.2%,14,17,3,50,90,58.9%,56.1%,58.6%,30,19,54,3,54,9.00,30,0,55.8%,3,3,0,77,118,125,104,62,243,5,0,0,0,29.1%,141,1.26,67.7%,30,27,3,1,406,37.2,19.00,-,25.0%,9.4%,15.6%,20.7%,25.3,29.1%,13,30,3
32,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),lqdgf26mjssi4yz9o00xco44,2025-09-30 18:00:00,clo928vcczjp0mczavs5o7p5k,false,true,true,false,false,OVI,OVI,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191,W 2-1,Veljko Paunovic,28,109.00,18.8%,21.9%,11,21,5,41,51,38.3%,47.3%,62.9%,32,17,50,2,50,6.00,37,1,51.4%,7,4,0,92,172,144,165,59,316,8,2,0,0,32.6%,135,0.79,65.4%,25,17,0,0,302,37.5,13.00,-,47.1%,5.9%,5.9%,17.2%,25.1,32.6%,10,9,1
33,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),kkl8x55qltpl4g1v5260df6c,2025-09-25 19:30:00,clo928vcczjp0mczavs5o7p5k,true,false,false,true,false,OVI,OVI,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178,L 1-3,Veljko Paunovic,45,64.00,13.0%,21.7%,14,18,1,17,23,12.0%,34.5%,69.6%,22,5,31,4,31,4.00,6,1,52.4%,2,8,1,206,314,113,168,53,427,5,0,0,1,50.0%,97,1.04,52.2%,34,13,0,0,102,31.5,12.00,-,10.0%,20.0%,40.0%,27.0%,18.5,50.0%,7,9,2
34,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),faxb5rfdawpnwaoof1j1o3ro,2025-09-21 16:30:00,clo928vcczjp0mczavs5o7p5k,false,true,false,true,false,OVI,OVI,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954,L 0-1,Veljko Paunovic,28,123.00,10.3%,17.2%,20,17,3,46,42,39.4%,40.0%,51.5%,28,8,43,1,43,7.00,44,0,56.4%,6,4,0,114,199,152,155,82,351,7,0,0,0,37.4%,139,1.09,56.9%,25,17,0,2,204,32.9,21.00,-,20.0%,20.0%,15.0%,5.2%,22.3,37.4%,12,18,2
